pmid;cuis
26081009;"[""C1705117:1"",""C3179032:1"",""C0205393:2"",""C1521871:1"",""C0457385:1"",""C0205409:1"",""C0544885:1"",""C0332597:1"",""C0439603:2"",""C0917792:1"",""C0205283:1"",""C1511760:3"",""C1513384:1"",""C0013264:1"",""C1518422:1"",""C0936012:1"",""C1513388:1"",""C0026882:3"",""C0182400:1"",""C0026850:1"",""C0037179:1"",""C2603343:1"",""C1701901:1"",""C3842586:1"",""C3827682:1"",""C0150312:1"",""C1515021:1"",""C0032520:5"",""C3842588:1"",""C0917713:1"",""C2745945:9"",""C0015295:6"",""C1521828:1"",""C1561491:1"",""C0439064:2"",""C1414083:2"",""C0332183:1"",""C1511790:1"",""C1279901:2"",""C0596611:2"",""C0441833:1"",""C0242356:1"",""C0449438:1"",""C3816499:1"",""C1527428:1"",""C0442711:1"",""C1722730:1"",""C3476803:3"",""C0030705:9"",""C3853528:1"",""C0205448:4""]"
26070283;"[""C1279919:2"",""C0543467:2"",""C1706907:1"",""C0238767:1"",""C0205266:1"",""C1285529:1"",""C1979768:1"",""C0439810:1"",""C0442758:1"",""C1850767:1"",""C0086749:1"",""C0232100:1"",""C3842585:1"",""C0205449:1"",""C0205447:1"",""C0439234:3"",""C0702093:1"",""C2347026:1"",""C0205095:1"",""C3816449:1"",""C1547307:1"",""C0231921:1"",""C1274040:3"",""C0205421:1"",""C0439227:1"",""C0449851:2"",""C0348000:4"",""C1561607:1"",""C1704243:1"",""C0264192:1"",""C0205210:1"",""C1306036:1"",""C1707478:1"",""C0348080:1"",""C0179199:1"",""C0205410:1"",""C0021708:1"",""C1331418:1"",""C1283233:3"",""C1444754:1"",""C0087136:1"",""C0000768:1"",""C0205329:1"",""C2948600:1"",""C2985505:1"",""C0457385:1"",""C1262869:2"",""C1707491:1"",""C3494201:1"",""C0037935:1"",""C0013264:1"",""C1563018:1"",""C0030705:7"",""C1518988:3"",""C0430511:1"",""C0035171:1"",""C0525069:1"",""C3812881:1"",""C2945640:1"",""C0439228:1"",""C0302142:2"",""C0599755:1"",""C0563192:1""]"
19285783;"[""C0021399:1"",""C1515655:1"",""C1514721:1"",""C0205449:2"",""C0442799:2"",""C0449604:1"",""C3252337:2"",""C0456389:1"",""C1947931:1"",""C0205360:2"",""C0332272:1"",""C0332464:1"",""C1522485:1"",""C1705242:1"",""C1274040:1"",""C0086045:1"",""C2698651:1"",""C0542341:1"",""C0032136:1"",""C0087111:1"",""C0205195:1"",""C1299586:1"",""C0456962:1"",""C0017296:1"",""C1292721:3"",""C1518422:2"",""C1762617:1"",""C1524066:2"",""C0018787:3"",""C1522508:1"",""C0185125:1"",""C0205108:1"",""C1555710:1"",""C0449445:1"",""C2926606:1"",""C0079925:1"",""C0754326:2"",""C0805885:1"",""C0336791:1"",""C0445247:1"",""C1555307:1"",""C0205171:1"",""C1707455:2"",""C0013264:1"",""C0220934:3"",""C1521761:2"",""C1258018:16"",""C0033268:1"",""C0392360:1"",""C0017337:1"",""C2349975:2"",""C0597198:2"",""C1521738:1"",""C1979874:1"",""C0013682:4"",""C0205448:1"",""C2603343:1"",""C1707478:1"",""C0205373:1"",""C0027061:1"",""C1261322:2"",""C0442805:1"",""C1533685:1"",""C0039796:1"",""C2346866:1"",""C0964361:2"",""C0205164:1"",""C0205172:1"",""C0542559:1"",""C0242692:1"",""C0019247:1"",""C1280519:1"",""C1517499:3""]"
23914774;"[""C0039082:1"",""C0489665:1"",""C0392758:1"",""C0225968:1"",""C1274040:1"",""C2705716:1"",""C1562632:1"",""C0333606:1"",""C0917874:1"",""C1995013:1"",""C0234958:1"",""C0450382:6"",""C2348867:1"",""C1519042:1"",""C0012000:1"",""C0039155:1"",""C1707478:1"",""C0205436:1"",""C0870221:1"",""C1511726:1"",""C1522564:1"",""C1521828:1"",""C0205127:1"",""C1550501:2"",""C0205307:1"",""C0806909:1"",""C0456603:4"",""C0027061:1"",""C0027868:1"",""C0439849:1"",""C1960469:1"",""C0443172:1"",""C0225913:1"",""C0205216:1"",""C0243095:1"",""C0231186:1"",""C0006802:1"",""C0018787:1"",""C1706907:1"",""C0205125:1"",""C0243161:1"",""C0033141:1"",""C0542341:2"",""C0549183:1"",""C1518422:1"",""C0030705:2"",""C2610480:1"",""C0040223:1"",""C2603343:1"",""C0439234:1"",""C1512456:1"",""C0441635:2""]"
20580709;"[""C1096775:1"",""C1564874:1"",""C0441712:1"",""C0332185:2"",""C1280477:1"",""C0017337:1"",""C0026845:2"",""C0030705:1"",""C0560435:2"",""C0684224:1"",""C0521116:1"",""C0001688:1"",""C0015295:2"",""C0205245:1"",""C1414083:4"",""C0013264:1"",""C0205404:1"",""C1555307:1"",""C1516029:1"",""C1880355:1"",""C0087113:1"",""C0392760:1"",""C0086022:1"",""C0127400:2"",""C0006556:1"",""C1521991:1"",""C1412056:1"",""C0017296:1"",""C0549178:1""]"
25150707;"[""C1521761:1"",""C0026850:3"",""C0449851:1"",""C3541329:1"",""C0679225:1"",""C1705241:2"",""C0032520:1"",""C0333773:1"",""C0039593:1"",""C0442805:1"",""C0019409:1"",""C0441833:1"",""C0871424:1"",""C0010287:1"",""C0237881:3"",""C0042295:1"",""C1521871:1"",""C3854080:1"",""C1707478:1"",""C0030705:4"",""C1523987:2"",""C1853926:1"",""C0015259:1"",""C1511876:1"",""C0205556:1"",""C2347026:1"",""C1151254:1"",""C1510438:1"",""C0677874:1"",""C1705938:1"",""C0238288:4"",""C2745945:4"",""C1705242:1"",""C1548556:1"",""C2931688:1"",""C1511726:1"",""C0022885:1"",""C0026848:1"",""C0013264:1"",""C0549183:1"",""C0205449:2"",""C1274040:2"",""C0018017:1"",""C0012634:1"",""C2603343:1"",""C1883357:1"",""C0005767:1"",""C0205557:1"",""C0917713:1"",""C0686353:1"",""C0019247:1"",""C0332232:1"",""C1444656:1"",""C1101610:4"",""C0229671:5"",""C0005516:4"",""C0205210:1"",""C0751336:1""]"
26594870;"[""C0205210:1"",""C0012634:2"",""C1446409:1"",""C3829447:1"",""C0013264:1"",""C0001617:1"",""C1274040:5"",""C0852407:1"",""C1707478:1"",""C1947931:1"",""C3830395:1"",""C0205314:1"",""C1522577:3"",""C1279901:1"",""C1518422:4"",""C0205558:4"",""C0030705:4"",""C1280519:1"",""C0185283:1"",""C0871261:1"",""C0680220:1"",""C0205177:1"",""C1292726:1"",""C0034866:1"",""C2926606:2"",""C0079399:1"",""C0004448:1"",""C0175671:1"",""C1414083:1"",""C3844397:1"",""C0011900:2"",""C3831448:1"",""C3489705:1"",""C2051503:1"",""C0920884:1"",""C0596611:1"",""C0205172:1"",""C3484370:11"",""C0220908:8"",""C0026845:1"",""C3829202:1"",""C0596473:1"",""C0870221:1"",""C0332149:2"",""C0002045:1"",""C1881839:1"",""C0332152:2"",""C0016884:2"",""C0039593:3"",""C0917713:1"",""C1999230:1"",""C0021270:1"",""C0935562:1"",""C0026848:2"",""C0205396:1"",""C1279919:1"",""C0005516:1"",""C0441833:1"",""C0087111:1"",""C1416776:1"",""C1711239:1"",""C1305399:1"",""C1511726:3"",""C0021289:1"",""C0030551:1"",""C0205087:1"",""C0023866:1"",""C0026882:1"",""C3830550:1"",""C2347946:1"",""C2316757:3"",""C0027617:2"",""C1138432:1""]"
15272899;"[""C0038317:1"",""C0559964:2"",""C0087111:3"",""C0439531:2"",""C0442027:1"",""C0205448:1"",""C3842590:1"",""C1522577:1"",""C1280500:1"",""C0036439:4"",""C1837407:2"",""C0870221:4"",""C2603343:1"",""C0945826:1"",""C0038215:1"",""C0001779:4"",""C0439234:3"",""C1517945:2"",""C0009932:3"",""C1705242:2"",""C1514721:3"",""C0040223:1"",""C0237881:1"",""C0301595:1"",""C0439272:1"",""C0456683:1"",""C0441833:6"",""C0162574:1"",""C0013264:1"",""C3843647:1"",""C0359583:1"",""C0332287:1"",""C0040808:2"",""C1274040:2"",""C0014695:1"",""C0443172:1"",""C0205453:1"",""C0420338:1"",""C1273937:1"",""C0439231:1"",""C0558287:2"",""C0517349:2"",""C0032950:2"",""C0750729:1""]"
11586490;"[""C0332170:2"",""C0043096:1"",""C0430461:1"",""C0549177:1"",""C1704243:2"",""C0015127:1"",""C0445247:1"",""C0441889:1"",""C1524119:1"",""C1555622:2"",""C0424679:1"",""C2603361:2"",""C0008139:1"",""C0205212:1"",""C0004600:1"",""C0011167:1"",""C0237753:1"",""C0039044:2"",""C0030705:6"",""C0271093:3"",""C0489451:1"",""C0687603:1"",""C0039476:1"",""C2705716:1"",""C0014272:2"",""C0005910:1"",""C0221099:1"",""C0702240:1"",""C1274040:1"",""C0006777:1"",""C0456603:1"",""C1514721:2"",""C0033268:1"",""C0205345:1"",""C3828842:1"",""C0205213:1"",""C0392756:1"",""C0424589:1"",""C1882365:1"",""C0028351:1"",""C0035203:1"",""C0006298:1"",""C0085639:1"",""C0542341:1"",""C0549183:2"",""C0013264:1"",""C0035253:1"",""C0205310:3"",""C0036537:1"",""C2827424:1"",""C0439259:1"",""C1627892:1""]"
10791029;"[""C0680022:1"",""C1548671:1"",""C0449439:1"",""C0034865:1"",""C0868928:1"",""C2347026:1"",""C0936012:1"",""C0205448:1"",""C0205450:2"",""C0205396:1"",""C1274040:1"",""C3542021:1"",""C2986490:1"",""C0392760:1"",""C1518422:1"",""C0015576:1"",""C0015780:3"",""C0205449:1"",""C2828389:1"",""C0441635:2"",""C0012854:1"",""C1882417:1"",""C1705285:1"",""C0017337:3"",""C2986416:1"",""C1414083:2""]"
12048687;"[""C0242697:1"",""C0359168:1"",""C0026850:1"",""C0026846:1"",""C0079259:2"",""C0442799:1"",""C0238288:3"",""C0205453:1"",""C0205307:1"",""C0205160:1"",""C0042153:1"",""C0333606:1"",""C0027361:1"",""C0030705:4"",""C1707478:1"",""C0442025:1"",""C0917713:1"",""C1532935:1"",""C0596901:2"",""C0008902:2"",""C2745945:2"",""C1979003:1"",""C0452250:1"",""C0205494:1"",""C0011900:2"",""C0868928:1"",""C0013264:1"",""C1274040:2"",""C0449851:2"",""C0018019:1"",""C0449774:1"",""C1704336:2"",""C0332307:1"",""C0016318:1"",""C3816449:1"",""C1414083:1"",""C1444662:1"",""C1446409:3""]"
20207610;"[""C0205393:1"",""C0032952:1"",""C0439234:2"",""C0043094:1"",""C0599755:1"",""C0042153:3"",""C2825164:1"",""C1705938:1"",""C0205419:1"",""C0205145:2"",""C0679991:1"",""C0917713:1"",""C1522138:1"",""C1510992:1"",""C0057258:1"",""C0001617:3"",""C0205147:1"",""C0043143:1"",""C0018270:1"",""C0442757:1"",""C1114758:1"",""C3842589:1"",""C0027361:2"",""C1517945:1"",""C0442592:1"",""C1514721:1"",""C0178602:1"",""C3245512:2"",""C1553424:1"",""C0870221:1"",""C0945826:1"",""C0679646:1"",""C0026062:1"",""C0549183:1"",""C0442751:1"",""C0041703:1"",""C0001688:1"",""C0439272:2"",""C0205210:2"",""C0087111:1"",""C1704686:1"",""C0004927:1"",""C1533716:1"",""C0239126:1""]"
22367270;"[""C1705313:1"",""C1701901:4"",""C0678975:1"",""C0026850:1"",""C0870642:1"",""C1706852:1"",""C0030705:1"",""C0205448:1"",""C0443288:1"",""C0205250:1"",""C1301732:1"",""C0025266:1"",""C2948600:1"",""C0332324:1"",""C0021822:3"",""C0425152:1"",""C0031534:1"",""C0840414:1"",""C0019994:1"",""C0027361:4"",""C0033213:1"",""C3714596:1"",""C2603343:1"",""C0596545:2"",""C0681442:1"",""C3173575:1"",""C1527021:1"",""C1710082:1"",""C0542559:1"",""C0205450:2"",""C0876919:2"",""C0814423:1"",""C0947630:1"",""C0085732:1"",""C0376558:3"",""C0871071:1"",""C0013113:1"",""C0449445:1"",""C0332219:1"",""C0040649:1"",""C1514873:1"",""C0442519:2"",""C0016694:1"",""C0332149:1"",""C0011546:3"",""C0026649:1"",""C0332173:2"",""C0027552:1"",""C0680173:1"",""C0441472:1""]"
15546876;"[""C1442162:1"",""C1880371:1"",""C1272575:1"",""C0442824:1"",""C0013264:1"",""C0336791:1"",""C0017262:1"",""C0877853:1"",""C0012634:2"",""C0456178:3"",""C0205197:1"",""C1328813:1"",""C0031437:2"",""C0205246:1"",""C0871261:1"",""C0233820:1"",""C0849355:1"",""C2986594:1"",""C0018799:1"",""C0150098:1"",""C0017260:1"",""C3853758:3"",""C0205448:1"",""C0872257:1"",""C1705285:1"",""C0205234:1"",""C0003811:1"",""C0443299:1"",""C1383860:1"",""C0332257:1"",""C1719039:1"",""C1516048:2"",""C0205460:1"",""C0205447:1"",""C1705241:1"",""C0017337:1"",""C0024660:1"",""C0086418:1"",""C0449445:1"",""C2698977:1"",""C1285572:1"",""C1706907:1"",""C0025914:6"",""C0311400:1"",""C0017428:1"",""C0150312:1"",""C0314627:1"",""C1705242:1""]"
12140183;"[""C1707959:1"",""C1979845:1"",""C0013264:1"",""C0033684:1"",""C0282641:3"",""C1839839:1"",""C1550518:1"",""C0205197:1"",""C0205469:1"",""C1166829:3"",""C0001271:1"",""C0449719:1"",""C0205171:1"",""C0026820:1"",""C0036974:1"",""C0549177:1"",""C0205147:1"",""C1512571:1"",""C0332148:1"",""C0917705:1"",""C0543482:1"",""C0085672:2"",""C1561607:1"",""C0205393:1"",""C2326433:1"",""C1286282:1"",""C1334043:1"",""C1879652:1"",""C0547044:1"",""C0205263:1"",""C0242503:1"",""C1705535:1"",""C1518422:1"",""C1883221:6"",""C1705242:1"",""C0748024:1"",""C1511726:1"",""C0678594:1"",""C0596901:2"",""C0441722:1"",""C1414083:7"",""C0205245:1"",""C0026882:1"",""C0206535:2"",""C1457887:1"",""C0947630:1"",""C0205450:2"",""C0205341:3"",""C2986594:1"",""C0542341:2"",""C0033268:1"",""C1563018:5"",""C1707271:1"",""C0008109:2"",""C0037799:2"",""C0079259:3"",""C0013109:1"",""C0333606:1"",""C1545588:1"",""C0001245:1"",""C1654632:1"",""C0040661:1""]"
26494902;"[""C0115220:9"",""C0003280:1"",""C0013264:1"",""C0162493:2"",""C1825598:1"",""C0332185:1"",""C0031437:1"",""C0333607:4"",""C1280519:1"",""C1305065:1"",""C0680240:1"",""C0439064:2"",""C0815047:1"",""C0085177:1"",""C1704259:1"",""C2926606:2"",""C0332174:1"",""C0442805:3"",""C3273396:1"",""C1184148:1"",""C0206535:2"",""C1517331:1"",""C0205360:1"",""C0184511:1"",""C0036208:1"",""C0205245:1"",""C0051028:1"",""C0031330:2"",""C0886296:1"",""C0449889:1"",""C0001465:1"",""C0039796:1"",""C0086982:1"",""C0026845:4"",""C0150270:1"",""C0019134:6"",""C0237881:1"",""C0205266:1"",""C0442796:1"",""C0304231:1"",""C0332462:1"",""C1274040:1"",""C1879547:1"",""C0439234:1"",""C0332437:1"",""C1522326:3"",""C1279038:2"",""C0597413:1"",""C0033684:1"",""C0678594:1"",""C0442797:1"",""C0063388:1"",""C0257535:1"",""C2346874:1"",""C0441712:1"",""C0035696:2"",""C0242697:1"",""C0097550:1"",""C0033640:1"",""C0087111:2"",""C1521840:1"",""C0037083:1"",""C1442465:1"",""C0687676:1"",""C1334043:1"",""C2347946:1"",""C0443264:1"",""C0580836:1"",""C0040649:2"",""C1280500:1""]"
15832620;"[""C0439234:1"",""C0013264:2"",""C0011065:1"",""C0205091:1"",""C0580836:1"",""C0026820:1"",""C1622890:1"",""C0430462:1"",""C0332183:1"",""C0449295:1"",""C0878544:1"",""C0205211:1"",""C0220908:1"",""C2347957:1"",""C0205210:1"",""C0015127:1"",""C0332152:1"",""C0030705:4"",""C0542339:1"",""C0949700:2"",""C3266756:1"",""C1522565:1"",""C0018801:1"",""C0018802:1"",""C0205485:1"",""C0870221:1""]"
25184444;"[""C0851286:1"",""C0680281:1"",""C0678236:3"",""C1709630:1"",""C1533716:2"",""C0030705:1"",""C0600688:1"",""C2610186:1"",""C0037179:1"",""C0237463:1"",""C0025118:1"",""C3161035:1"",""C1704735:1"",""C2324358:1"",""C0008976:1"",""C0036043:1"",""C0039421:1"",""C0700321:2"",""C0205314:1"",""C0079925:1"",""C0332183:1"",""C0026882:1"",""C3266814:1"",""C0027778:1"",""C3539125:1"",""C0012854:1"",""C1707689:1"",""C0560435:3"",""C0201682:1"",""C1527148:2"",""C0029246:1"",""C0039796:1"",""C1706852:1"",""C0392747:1"",""C0024826:1"",""C0205210:2"",""C0015295:3"",""C0086749:2"",""C1830427:1"",""C0680022:1"",""C0013175:1"",""C0127400:2"",""C0000936:1"",""C1519614:1"",""C1710187:1"",""C1882071:1"",""C0205474:1"",""C0392337:1"",""C0348078:1"",""C1705242:1"",""C0805586:1"",""C0086597:1"",""C0185125:1"",""C1883562:1"",""C0012634:1"",""C0175860:1"",""C3173575:1"",""C0972401:1"",""C0556656:1"",""C1548787:1"",""C0449445:3"",""C0521116:1"",""C0036397:1"",""C1274040:2"",""C0087111:1"",""C0205171:1"",""C0439064:2"",""C0679646:1"",""C1522240:1"",""C0332257:1"",""C0443252:1""]"
12565910;"[""C1280412:3"",""C0917713:1"",""C0205307:2"",""C0013798:1"",""C0205170:1"",""C0456603:1"",""C1551338:1"",""C0043210:1"",""C0021149:2"",""C0442004:1"",""C0205449:1"",""C3540473:1"",""C0018799:1"",""C0015780:1"",""C1301732:1"",""C0205091:1"",""C0449243:1"",""C0018798:3"",""C1522565:1"",""C1827871:1"",""C0442751:1"",""C2603343:3"",""C0870604:3"",""C2599768:1"",""C0087136:1"",""C0007294:1"",""C0332239:2"",""C0562319:1"",""C0450382:1"",""C0677535:1"",""C0522055:1"",""C3715212:1"",""C0340434:1"",""C0442816:1"",""C1517892:3"",""C0439234:2"",""C0442071:1"",""C0183129:1""]"
19474233;"[""C0205156:1"",""C0542298:1"",""C0871071:1"",""C0035168:2"",""C0013264:1"",""C0205449:1"",""C3146298:1"",""C0449851:1"",""C0205329:1"",""C0681913:1"",""C0039717:1"",""C1634625:1"",""C0030551:8"",""C0205265:1"",""C0680063:2"",""C1705242:1"",""C0004268:1"",""C1516691:2"",""C2985627:1"",""C0000934:2"",""C0205224:1"",""C0679006:1"",""C0027361:1"",""C1879652:1"",""C0449445:1"",""C1517945:1"",""C0596545:3"",""C0008059:3"",""C0349590:2"",""C0206277:1"",""C1274040:1"",""C0231224:1"",""C0008078:1"",""C0018724:1"",""C0444667:1"",""C0018017:1"",""C0205556:1"",""C0392347:1"",""C0030971:1""]"
16194518;"[""C3872525:1"",""C1947952:1"",""C0240526:1"",""C0027868:1"",""C0445383:2"",""C2711254:1"",""C0030705:2"",""C0262756:1"",""C0520510:1"",""C0035273:1"",""C0678856:1"",""C1278911:1"",""C0021634:2"",""C0006290:1"",""C0449851:1"",""C0185125:1"",""C0549178:1"",""C0806909:1"",""C0205404:1"",""C0085537:1"",""C1514873:1"",""C0857465:1"",""C0016452:1"",""C0598902:3"",""C0542341:1"",""C0497878:1"",""C1516240:1"",""C0205170:1"",""C1997883:1"",""C0036492:1"",""C0449379:1"",""C3714541:1"",""C0332169:1"",""C0010200:3"",""C3842330:3"",""C0205225:1"",""C0205082:1"",""C3245505:1"",""C0013264:1"",""C1549862:2"",""C0235195:1"",""C0205087:1"",""C0349707:1"",""C0205359:1""]"
23185009;"[""C1564874:1"",""C0205448:1"",""C1518422:1"",""C0037799:3"",""C1414083:3"",""C0205169:1"",""C0115220:2"",""C0205341:4"",""C0052080:1"",""C0205171:1"",""C0599647:1"",""C1334043:2"",""C1709915:1"",""C0004600:1"",""C1293132:1"",""C0013264:1"",""C0205147:1"",""C2348205:1"",""C0205224:1"",""C0026845:1"",""C1274040:2"",""C0521390:1"",""C0205177:1"",""C0205390:1"",""C1017315:3"",""C1704675:3"",""C1518425:1"",""C1515655:2"",""C1421412:1"",""C1416521:1"",""C0036208:2"",""C0205163:1"",""C1521970:1"",""C0027361:1"",""C0717551:1"",""C0205314:1"",""C0678594:1"",""C0907533:9"",""C0681841:1"",""C0205393:1"",""C1705938:1"",""C1510438:2"",""C1533691:1"",""C0039796:1"",""C0205410:1"",""C0872079:1"",""C1417759:1"",""C0079259:6"",""C0005456:1"",""C1708096:1"",""C0230171:1"",""C0332452:1"",""C0019868:1"",""C1709450:1"",""C1513763:1"",""C0596901:1""]"
20683444;"[""C0087111:1"",""C0442805:1"",""C0015350:2"",""C1514485:1"",""C1850848:1"",""C0410158:1"",""C2603343:1"",""C0445247:1"",""C1511572:1"",""C0087113:1"",""C1274040:1"",""C1533691:1"",""C0034861:1"",""C0205164:1"",""C0206535:1"",""C0205171:2"",""C0237881:1"",""C0013264:1"",""C0027061:1"",""C0026845:2"",""C0521324:2"",""C0036208:1"",""C0022984:5"",""C0332268:1"",""C0007634:1"",""C0033684:2"",""C0205403:1"",""C0040732:1"",""C0332522:1"",""C0026809:1"",""C1533685:1"",""C1762617:1"",""C0013936:1"",""C0449445:1"",""C0596995:2"",""C0021492:1"",""C0517349:1"",""C0205352:1"",""C1517945:2"",""C0332183:1"",""C0205197:1"",""C0086418:1"",""C0231484:1"",""C1517892:1"",""C1414083:1"",""C0030705:1"",""C2986411:2"",""C1883709:1"",""C0021368:1""]"
12467746;"[""C0332174:2"",""C0205107:2"",""C0032950:1"",""C0392762:1"",""C0332453:1"",""C2986497:1"",""C0009932:1"",""C0175671:1"",""C0443318:1"",""C0237881:1"",""C0205250:1"",""C1140618:2"",""C0442027:1"",""C0439231:7"",""C0475209:1"",""C0442821:1"",""C0021400:1"",""C0040808:1"",""C2986411:3"",""C3278514:1"",""C0023216:3"",""C3828842:1"",""C1522577:1"",""C0332149:1"",""C0439834:1"",""C0675390:1"",""C0205452:3"",""C1705242:1"",""C0870221:16"",""C0205245:2"",""C2720530:1"",""C0205172:1"",""C0028754:1"",""C0013264:2"",""C0018270:1"",""C2348331:1"",""C1518422:2"",""C0039593:3"",""C0220843:1"",""C0009917:2"",""C0332173:4"",""C0814225:2"",""C3715157:1"",""C0205449:1"",""C0205450:1"",""C3840862:1"",""C0018563:1"",""C3715212:1"",""C0001688:3"",""C1521828:1"",""C0178602:2"",""C0205388:2"",""C0392761:1"",""C0032952:7"",""C1282910:1"",""C0087111:5"",""C0439659:1"",""C0205170:1"",""C1527148:1"",""C1524062:1"",""C1517378:1"",""C0205251:1"",""C0205166:1"",""C3665414:1"",""C0332155:3"",""C2004062:1"",""C0332272:1"",""C0585029:1"",""C0585030:1"",""C0556985:2"",""C0085732:2"",""C1442488:1"",""C0439234:4"",""C0680220:1"",""C0205454:1"",""C0205132:1""]"
24877152;"[""C1836348:1"",""C0011164:1"",""C0030664:1"",""C0314627:1"",""C2346866:1"",""C0205300:1"",""C0518033:1"",""C0440752:1"",""C0007634:1"",""C0932050:1"",""C0026845:1"",""C0026846:1"",""C0334129:2"",""C0725066:1"",""C0333562:1"",""C0016059:3"",""C0332185:1"",""C0332183:1"",""C3245505:1"",""C0013264:1"",""C0542341:2"",""C0040300:1"",""C0178784:1"",""C0549177:1"",""C0086418:1"",""C0443127:1"",""C1527148:1"",""C0012634:1"",""C0441712:1"",""C1417215:1"",""C0205314:1"",""C0242656:1"",""C0439064:1"",""C1414083:1"",""C0205393:1"",""C0087111:1"",""C1517945:2"",""C0205191:1"",""C0599856:2"",""C0242692:3""]"
16710609;"[""C3844638:1"",""C0022646:2"",""C0851285:1"",""C2326827:2"",""C0017260:1"",""C0332185:1"",""C0079259:2"",""C1416776:1"",""C0037083:1"",""C0007603:1"",""C0015350:1"",""C0006104:1"",""C1706912:1"",""C0065011:1"",""C0019409:1"",""C1305865:2"",""C0729650:1"",""C1514994:1"",""C0115220:1"",""C1521991:1"",""C1160340:1"",""C0026809:1"",""C1521840:1"",""C0010853:1"",""C1979934:1"",""C1326962:1"",""C0678594:1"",""C1879652:1"",""C0206417:1"",""C0205245:1"",""C0079411:1"",""C0680215:1"",""C1166829:8"",""C0026882:1"",""C0205449:1"",""C0205234:1"",""C1334043:1"",""C0035298:1"",""C1167322:1"",""C0348078:1"",""C0544458:1"",""C1707271:1"",""C0205360:1"",""C0040300:2"",""C0542341:1"",""C0033684:3"",""C0205164:2"",""C0025979:1"",""C1413336:1"",""C1421412:1"",""C0596142:1"",""C1414083:1"",""C0439855:2"",""C0205402:1""]"
15776737;"[""C0442821:1"",""C0472679:1"",""C0205439:1"",""C0026848:1"",""C0002915:1"",""C1704680:1"",""C0347985:1"",""C0870604:1"",""C0035273:1"",""C1416797:1"",""C0018790:1"",""C0013264:1"",""C0011900:1"",""C0024591:2"",""C0220981:1"",""C0004448:1"",""C0026837:1"",""C0439831:1"",""C0205421:2"",""C0332149:1"",""C0332177:1"",""C0332173:1"",""C0580836:1"",""C0009566:1"",""C1279919:1"",""C0449259:1"",""C0205403:1"",""C0439227:1"",""C0185283:1"",""C0750729:1"",""C0443172:1"",""C0020461:1"",""C0332186:1"",""C0521300:1"",""C0007294:1"",""C0348080:1"",""C0543467:2"",""C0442087:1"",""C0030705:2"",""C3151529:1"",""C0035410:1"",""C0428093:1"",""C0428977:1"",""C0003505:1"",""C0026766:1"",""C0018818:3"",""C1706907:1"",""C0522498:1""]"
26631896;"[""C0018787:1"",""C0917713:3"",""C0015576:2"",""C0004268:1"",""C0199470:1"",""C0724000:1"",""C0025080:1"",""C3274799:1"",""C0878544:1"",""C0560046:1"",""C0042514:2"",""C3843826:1"",""C0151517:2"",""C1836141:1"",""C0162589:1"",""C0205449:2"",""C0868928:2"",""C0522498:1"",""C1414083:1"",""C0205448:1"",""C0030705:3"",""C0015295:1"",""C0445247:1"",""C0332149:1"",""C0205653:1"",""C0017337:1"",""C0003811:1"",""C1836408:1""]"
16502423;"[""C0441889:1"",""C1285529:1"",""C1522138:1"",""C1522240:1"",""C0441729:1"",""C0009325:1"",""C0087111:4"",""C1704256:1"",""C0026845:2"",""C0013264:1"",""C1518422:1"",""C0030899:5"",""C2603343:1"",""C0026820:1"",""C1442465:1"",""C0011980:1"",""C0030705:1"",""C0206535:1"",""C1521733:1"",""C0020388:1"",""C3665414:1"",""C0086045:1"",""C0042153:1"",""C1839839:1"",""C2926606:1"",""C1279038:2"",""C1521970:1"",""C0016059:2"",""C0026850:1"",""C1825598:1"",""C1533691:1"",""C0035696:1"",""C0231484:1"",""C0013227:1"",""C2986417:1""]"
